,000905.XSHG,open,close,high,low,volume,money,ACCER,ADTM,MAADTM,MTR,ATR,BIAS,CCI,CYE,DKX,KBJ,CYE,MFI,MTM,EMV,ROC,RSI,RSI10,RSI6,OSC,UDL,UDL,WR,MAWR,CHO,MACHO,DIF,DIFMA,CR,MASS,MAMASS,AMO,AMO1,AMO2,BR,AR
2016-02-26,1.0,5668.329,5648.9376,5701.0506,5517.6299,7985789500.0,91756326917.0,-0.02396941683335267,0.04148276760179927,0.2497044299203449,183.42069999999967,174.30068571428578,-4.631840736217193,-75.13861654667042,-1.105953766374714,5813.843012380954,58.707549799195796,-1.105953766374714,58.98217252842729,249.46050000000014,-0.45352829611314543,0.6909626001934344,34.01632273236818,50.5333252546006,58.223952285106854,-9636.37449999942,5839.146315416664,5894.129399027774,73.87085613093667,78.1523350173739,1618581.0661691455,1329434.525141832,-576.9582480000063,-860.0053600000052,79.46718456654914,21.97540183540008,22.78907728688645,9175632.6917,10996518.922740001,10165280.127379999,64.41409946988864,90.2306443993649
2016-02-29,0.0,5618.5094,5350.4337,5618.5094,5286.3446,8670315300.0,93375908218.0,-0.03555295526790642,-0.25366085878452577,0.2077928938564067,362.59299999999985,186.27992857142863,-8.043629102301992,-144.2536259210228,-2.548316329127178,5785.782488571428,41.428720830449876,-2.548316329127178,52.48537178458291,-236.1929,-0.9163607392765483,-6.48523207776136,22.99635912554178,49.49362274036602,50.85048102569405,-36032.30249999942,5721.521484583331,5873.235998472221,92.29976062720655,92.29976062720655,1507874.6148638637,1460699.616131263,-569.913492000006,-796.4497466000055,69.07290631150795,22.123849167695976,22.424362584392735,9337590.8218,10648004.89556,10465526.1776,62.4549697844187,85.07732233283794
2016-03-01,1.0,5361.7919,5473.6349,5504.7514,5294.5438,8080357100.0,87222593763.0,-0.02832549353995075,-0.22079934716377125,0.14359821556398658,210.20759999999973,190.38796428571433,-4.197101165749999,-130.28411603854693,-2.071946417404721,5758.26459611111,32.377518077411715,-2.071946417404721,53.093765210308106,-136.53849999999966,-1.0544200072500531,-3.364328547112183,33.6432769103659,48.09604818277362,44.05374324583635,-23133.82249999968,5666.808417916664,5834.561035763884,77.4972633068289,77.4972633068289,1176070.2884880728,1482640.045183073,-573.4555100000052,-739.3923368000058,70.27063340170041,22.3337436671229,22.235019561564744,8722259.3763,10261320.94252,10352403.06716,63.68843961707766,78.65670866654702
2016-03-02,1.0,5464.7331,5753.1482,5763.7994,5462.7415,11067195200.0,117963208755.0,0.001371237055913213,0.04054112582236479,0.10500032968469433,301.0578999999998,202.3313714285714,1.636003360844474,-46.58241437748324,-1.2686749995376734,5754.12857968254,36.04182977532544,-1.2686749995376734,54.59896638078264,31.662899999999354,-0.81310084572019,1.5015490893341976,51.79061769896794,47.58206301056431,41.097437233126875,3622.709500000292,5655.128302083331,5789.212700347217,43.91402812519191,43.75252361610652,963104.0130148944,1415757.2038725913,-560.3812640000024,-688.5448048000032,72.15723195381644,22.754146489196543,22.230754316669117,11796320.8755,10398302.4416,10453465.07364,65.8353880743025,80.87184858445839
2016-03-03,1.0,5757.3608,5776.977,5872.9242,5745.6227,12852736000.0,136298622526.0,0.011403772249742315,0.14947045509954546,0.07768784441615965,127.30150000000049,205.31412857142854,3.070780463430547,-1.6885515287803061,0.5418773534445849,5760.365167539682,42.68469514039626,0.5418773534445849,61.59992640895269,112.77989999999954,-0.7151338736108591,-2.127172801932653,53.102687585393014,47.208632735359444,37.913605191723256,3476.8670000003112,5700.03778583333,5746.32919180555,41.051022341580904,39.51767234599234,695236.5180026712,1256555.1620252067,-543.3480940000063,-645.7503948000059,74.7443500629219,23.17833655780884,22.392294141454645,13629862.2526,10532333.20358,10715353.953879999,69.86872758284692,83.42124825102655
2016-03-04,0.0,5755.1192,5621.5614,5805.4085,5542.9828,10882994800.0,117455003081.0,0.015042039743619944,0.2458502825455267,0.06018562118331759,262.4256999999998,208.50693571428565,0.3113057437359965,-54.20986610688008,-0.09776120966244277,5754.155774365079,43.74322734509168,-0.09776120966244277,59.06411320405643,-46.478399999999965,-0.7142010148552839,-5.858763093615227,43.77763355018567,46.214761438493966,39.887818198807764,-12826.872999999432,5703.9527591666665,5714.43251083333,59.72404665096166,42.852291487805026,418085.4456241799,1063158.6576938073,-537.2499020000068,-610.632058800006,74.52034218371172,23.6707386260133,22.672702723872927,11745500.3081,11046306.72686,11021412.8248,69.50270805546987,77.91351335397853
2016-03-07,1.0,5686.6863,5752.5482,5788.4718,5681.8474,8717058100.0,94467279705.0,0.007409582417753656,0.43711594316966684,0.0865359123792396,166.91040000000066,202.53243571428564,2.3333097744845093,-20.938501757620756,1.4373678105390433,5752.994171984125,47.11584719059596,1.4373678105390433,59.152660063161036,-149.98589999999967,-0.8957307603827711,-3.4342423755867046,52.25692249262717,45.22773694705107,42.927916155749415,-1493.5484999993605,5719.642515416666,5694.5152108333305,43.98611750737503,20.521681967801165,98238.64163482375,809768.2536047517,-533.430896000008,-584.9901812000062,83.13750668290145,24.07690419743429,23.022953117545303,9446727.9705,11068134.1566,10858069.526080001,72.63081001902943,83.44546102100267
2016-03-08,1.0,5751.3875,5764.3253,5764.3253,5538.1512,9814965600.0,106368707875.0,-3.599033524344371e-05,0.5510720153137382,0.123884047950543,226.17410000000018,209.74575714285706,1.2997313148730139,-34.165374956491696,1.0243559614342674,5750.056209206349,50.910714298364354,1.0243559614342674,51.986820880221664,-207.08699999999953,-1.0749363890808548,-3.5988044116744944,53.02136143477355,44.47278762233458,47.93208197786484,-1204.33199999934,5727.6895983333325,5695.543229791663,42.40573951184841,18.77637969751395,-100753.48904261296,541663.5696203391,-523.5635720000055,-566.2637596000037,74.2029693858339,24.390363690473208,23.40070553800818,10636870.7875,11451056.43884,10856188.69068,65.21881398557618,77.63315734427293
2016-03-09,0.0,5627.1384,5617.0376,5709.5166,5583.0666,7261532300.0,80804882924.0,-0.0031531727685071794,0.5356972460342461,0.1856608577545989,181.25870000000032,216.28938571428566,-1.7015077441686475,-46.548013435413196,-0.47477305984403906,5736.402641190476,53.22587900465042,-0.47477305984403906,45.58205051587927,-340.09290000000055,-1.1104047678330982,-7.973575142054711,42.74904884183065,42.99438861341037,49.44971318624247,-15967.42299999969,5708.242759999999,5702.448953472216,59.2340775315965,62.383567127526476,-386266.4621517784,281274.11118036375,-528.1726740000076,-555.5931398000065,85.1307821147004,24.465170540541987,23.755943350244696,8080488.2924,10707889.922220001,10553096.181909999,71.17585771039423,90.22563291902273
2016-03-10,0.0,5617.4152,5521.948,5657.2629,5517.0161,5955941100.0,67298081387.0,-0.0060619440820521165,0.4259009473442996,0.27060608352070203,140.2467999999999,219.87552857142853,-2.709516443507786,-65.89636400195096,-0.8938209108194499,5716.853925555555,50.539606279336006,-0.8938209108194499,46.125757324389134,-457.5684000000001,-1.176470709880384,-9.03635315167952,37.17002753816552,43.24928904047049,47.01294725112251,-24478.69649999966,5671.177805416668,5705.12387069444,59.83436860061278,98.61427711254662,-260240.0354585211,77383.43643479358,-493.55639400000746,-544.0030046000065,97.96996851681891,24.485103038313273,24.044436108430816,6729808.1387,9327879.099440001,9930106.151509998,77.35634557514565,100.70690768491406
2016-03-11,0.0,5460.5423,5508.9818,5545.3432,5433.3223,4980002200.0,55449986936.0,-0.013242194773632957,0.41031412763515235,0.3494952678705675,112.02090000000044,218.43605714285715,-2.1680659973672167,-87.91118657809932,-0.39812542307385906,5691.49579190476,46.502035305455074,-0.39812542307385906,40.02438695187663,-594.7407000000003,-1.3458902307510594,-9.85201592520374,36.39287043557001,43.346247867188424,44.22797648214629,-24999.239999999645,5638.831114166666,5694.922758749996,62.044844382586916,79.66613650277817,-201828.23650476732,-72127.3559831135,-462.6708700000054,-532.5742668000066,96.0245363418484,24.376056786452363,24.244056146538068,5544998.6936,8087778.776539999,9567042.7517,83.01492876070007,108.40048201384975
2016-03-14,1.0,5568.464,5690.5904,5748.3333,5568.464,7999741800.0,95153496604.0,-0.004490317911477255,0.43168966750990306,0.3983888355815098,239.35150000000067,225.78732857142865,0.8510040750831933,6.2087968464100065,-0.21998278001989402,5681.019693015874,48.49787770518054,-0.21998278001989402,46.899108239376886,-379.90939999999955,-1.125774647105132,1.1471311979650567,52.93295733135794,45.14974631340864,45.75386511086472,-6951.132999999936,5650.648424166666,5686.038702916663,31.52489261392681,27.560618837982343,78156.44589461386,-128782.18927137293,-386.62452800000574,-514.2453704000065,105.83514063654702,24.255018172472248,24.34143607094789,9515349.6604,8101503.11452,9584818.63556,83.54229543825997,105.82887070792961
2016-03-15,0.0,5672.7536,5639.8012,5701.5681,5608.9982,6626890000.0,82607046675.0,0.003797467187318788,0.42903460509398594,0.43333435433081485,92.56990000000042,222.31985000000012,0.28487034150982227,16.115555532041938,-0.4431008005723041,5671.462378015874,48.61474796945028,-0.4431008005723041,40.14522712769877,-471.2415000000001,-1.1236396129284336,-0.16173660689755565,48.68443120722217,46.124896041537404,45.15844441188964,-10716.388499999903,5655.113315416667,5675.283836249994,53.03048053250002,37.62023304924738,306762.69501772337,-94028.18037422436,-330.7367020000056,-489.97348960000664,103.71808722505835,24.016507476670245,24.33136995082056,8260704.6675,7626269.890520001,9538663.16468,85.17187053298689,109.1926015598276
2016-03-16,0.0,5662.4386,5562.8037,5689.281,5531.3341,5748733200.0,69542980639.0,0.0038205698324389205,0.3171269494086233,0.4422439376887019,157.9468999999999,197.3918285714287,-0.4899666164524201,-17.17221159200711,-0.19384231934403034,5657.273935238096,45.189969949629166,-0.19384231934403034,42.08670970476189,-63.248499999999694,-0.6926068392635051,3.9692109445258694,42.481481089024534,45.667927678101904,43.40180561516869,-16373.095499999908,5647.020558750001,5661.838996319442,70.54575969758083,58.896229020573756,277039.81595779024,-31062.62954082534,-307.5394660000047,-464.6893098000065,93.43828097877036,23.867085068609953,24.24415684717664,6954298.0639,7401031.84482,9054460.88352,76.4754529913331,96.02352287752115
2016-03-17,1.0,5589.2203,5745.975,5759.5403,5579.725,8457575800.0,106177927914.0,0.006025081905159653,0.31325859661602695,0.42676176936949695,196.73659999999927,198.34296428571437,2.393072481539805,56.97230827485043,0.8022704353233286,5654.073068730159,55.04480990451444,0.8022704353233286,49.17654314520616,97.03740000000016,-0.28172509432211895,4.975488957073115,57.82241879526001,45.97746806422364,45.914032563878465,2999.81200000002,5659.422798333335,5653.70233604166,15.97304603073138,4.158354229380139,349978.20036416245,91644.814211834,-270.73822600000494,-437.42832300000634,93.59461689150429,23.74172843501802,24.123583162922646,10617792.7914,8178628.77536,8753253.9374,85.1557936810712,99.71352384165888
2016-03-18,1.0,5774.3034,5949.2627,5967.4592,5768.9081,12516034100.0,157756130598.0,0.010480599553958187,0.30061745752557717,0.3954549496459768,221.48419999999987,188.2637642857144,4.687045658370516,198.78365937184734,1.5641556093481457,5670.32021595238,67.89564013666208,1.5641556093481457,58.00058528304765,598.8290000000006,0.27092733224074117,3.4088205827897955,68.87734354592683,47.580842166600696,51.19858357066605,23479.850500000066,5715.039662916668,5661.012645624993,3.4067109012689443,3.4067109012689443,619072.4810783714,238196.90030131512,-204.59957000000122,-404.16328980000344,97.67237927350112,23.71333741352957,23.994955558792043,15775613.0598,10224751.6486,9156265.21257,88.48799782532564,103.01085721353414
2016-03-21,1.0,6016.6943,6099.4805,6100.032,6001.3219,13182551400.0,166761329284.0,0.021408669148134985,0.3200461200477643,0.3684985588976666,150.76929999999993,184.01817142857155,5.5032698925520585,244.7821676933777,1.4302641211569682,5704.946057301588,79.11375777104745,1.4302641211569682,60.10058429306715,625.8455999999996,0.4416210691529617,5.582565068200895,74.7466266731334,49.1349903710347,57.59087641074737,38522.84050000025,5788.827517083334,5686.012046111104,0.08271966044599129,0.0969759163873275,940652.8159752311,428610.40904798236,-152.22787000000244,-366.0429872000035,104.85726919391183,23.722283879988282,23.885993407714704,16676132.9284,11656908.3022,9879205.70836,95.35442216056639,108.7861897701246
2016-03-22,0.0,6045.8393,6075.4922,6130.2647,6013.0489,10772165400.0,139915752245.0,0.022695815492940564,0.3055395623165842,0.35345338576920216,117.21579999999994,170.88659285714297,3.9350644885356707,173.30517608299604,1.5025214517128893,5738.886424761905,85.17510454189173,1.5025214517128893,60.25339809135101,322.34400000000005,0.1335977035229526,8.074817078401031,72.13962329656425,50.507904836575804,60.791984847828864,36099.048500000295,5845.91341125,5718.556210624993,7.858970841779757,9.145049526606265,1083803.9886526393,596218.3328409862,-104.82620400000269,-324.16925040000325,115.59451911533361,23.809077524794986,23.81166996643518,13991575.2245,12803082.413600001,10214676.152059998,98.7882186959426,101.54776234742454
2016-03-23,1.0,6054.2224,6118.9664,6119.3058,6031.2721,8966132400.0,118558592213.0,0.014254242350473012,0.3429297717464934,0.3450303412831198,88.03369999999995,168.08175000000008,3.2679414301546803,141.09416527752973,1.8895879916015799,5776.720150714285,89.9913840325273,1.8895879916015799,59.13136667830575,341.9894000000004,0.026793291235717064,6.369667619647235,74.10387925870026,52.590973762348234,65.02856278436325,40406.8500000004,5900.510787500001,5759.455789305551,1.6211239264535309,1.8864122153717773,1345349.14700862,769316.07483947,-35.70051200000216,-274.9220342000026,102.99025493598512,23.928950280507642,23.79707710040809,11855859.2213,13783394.64508,10592213.24495,88.851199652841,93.53742310688145
2016-03-24,0.0,6062.7577,6018.4242,6127.5122,6008.5416,10143974300.0,134875739392.0,0.0026220966611161045,0.3230479490370242,0.33145012647400995,118.97060000000056,157.8349571428573,0.28589574740070717,99.24682168808275,0.9084917596004352,5807.384160555554,89.02926766506778,0.9084917596004352,59.14604153553348,396.8628000000008,0.2133025909383926,4.4081290832077125,61.97721897784123,54.4047285274788,68.27785167136544,28390.77000000043,5924.695110833333,5805.734881319441,16.047308931125347,20.314702100502373,1422349.993525303,960201.1044340559,22.823483999997734,-223.28404640000235,95.8563610415197,24.13095601881647,23.841055592109168,13487573.9392,14357350.87464,11267989.825000001,84.06798592282597,91.66726626058335
2016-03-25,1.0,6006.6685,6077.4312,6081.0923,5996.5377,7823131200.0,103214951247.0,-0.0016646276472863809,0.29763088923410935,0.31502466199152535,84.55460000000039,151.95240000000013,0.34544099289404084,82.27586081073564,0.42353474330823143,5838.869365714284,89.3260954741732,0.42353474330823143,58.98905205685614,324.8829999999998,0.14420863325984826,8.19637739295176,65.90646077528302,56.49386483192573,69.6251902506105,32149.002000000382,5950.832524166666,5854.303168958333,8.821305840776837,14.620875888249923,1534724.6576390127,1157658.8473131964,89.52843999999732,-168.06411540000227,89.48800552898253,24.297496272244775,23.933683564980317,10321495.1247,13266527.28762,11745639.468109999,84.17899678847259,96.10095166958726
2016-03-28,0.0,6114.7665,6037.7782,6167.2381,6017.4883,9378233000.0,124277859799.0,-0.0019371894118269917,0.3788890452817866,0.3227449239756708,149.7497999999996,146.4935214285715,-0.5515149242980101,76.32027891765013,-0.20303625284467516,5868.5765527777785,86.97917737236067,-0.20303625284467516,66.9855988012023,273.4528999999993,0.3259426244736369,9.341453414628308,60.8367343022339,57.457804664202754,68.2850909504925,24746.97950000036,5958.2532270833335,5894.838762986111,20.358403155193226,75.84041982326933,1478481.086160264,1300893.6148268445,126.06477599999835,-116.79518500000214,95.191561467335,24.53145968421421,24.07003727676104,12427785.9799,12416857.897920001,12036883.10006,84.8818445617104,92.13467282487031
2016-03-29,0.0,6029.9433,5921.8672,6041.3823,5875.0699,7900397500.0,99950096210.0,-0.006329834617027382,0.2673476788207405,0.31700605925125996,166.3123999999998,145.4259285714286,-1.982777944849214,30.76404538393999,-0.5065435668914158,5884.0379577777785,79.2065708262495,-0.5065435668914158,66.41519359189016,304.8296,0.11463084537757062,7.494767907928113,47.909443652704304,57.963163655175286,63.81223010735991,10914.718000000448,5955.180114166666,5922.564195833339,38.5861545138889,83.98275376991768,1471633.555205442,1389390.4046985463,158.5672919999979,-67.86478560000242,82.95962197857465,24.749689947329912,24.241271621317978,9995009.621,11617544.77722,12210313.59541,75.23041199051123,85.45881420753956
2016-03-30,1.0,5981.4209,6137.5034,6137.7915,5981.4209,8806129200.0,116510738653.0,0.0013457328593903797,0.3560744746674066,0.32393818639398864,215.92430000000058,150.8314642857144,1.412894402376506,68.75929531203555,0.061432733433638295,5911.298512698414,80.59556725895422,0.061432733433638295,71.89240543915732,615.5553999999993,0.33269566047033194,7.853543632309212,64.66934802082352,59.7053191962759,62.56718080717901,30556.562000000395,5980.284913333331,5944.959446180554,5.06111267987046,10.177254061188062,1707956.4256743686,1493415.810868837,211.7680739999978,-15.934031600002436,90.26267944105665,24.893583978116908,24.422022696871633,11651073.8653,11576587.706020001,12679991.175549999,86.30008312407215,95.9212500989546
2016-03-31,1.0,6164.281,6155.8138,6211.1386,6133.5955,9491572200.0,130216390845.0,0.004166636749149203,0.5952217541471628,0.3583351406564135,77.54309999999987,148.36876428571435,1.6123352346698248,91.29298006059432,0.4550378593992206,5944.579696587302,81.67833739999766,0.4550378593992206,76.63559159999589,646.8320000000003,0.5292477054939145,9.149482077488823,65.79088046409538,60.65782530379768,61.18168250074822,30493.418000000383,6011.972123333332,5963.536335486108,12.510398988762706,16.462348323423264,1781942.3594223596,1566181.3462711219,252.13207799999782,36.35299879999748,95.89331805660827,24.655139881035144,24.54305429695955,13021639.0845,11483400.73508,12920375.80486,90.48819951894457,96.21932622164539
2016-04-01,0.0,6129.7241,6124.5278,6157.7401,6022.9698,8521953300.0,109236062243.0,0.006652689208137594,0.5742225866467737,0.3919205186976872,134.77030000000013,140.89867857142858,0.8016618529773478,59.44009671267785,0.15527856417083463,5969.290830238095,80.08650914479274,0.15527856417083463,70.0701069365914,433.9373999999998,0.21931854219389407,10.097859466081815,61.77043385101998,60.641936617912165,61.14721736405283,24849.986000000445,6041.884044166665,5983.067824374998,25.771754406167673,25.771754406167673,1656430.279078072,1605194.727196586,265.0416720000012,83.31712300000109,105.26410735762646,24.463565103407845,24.598489144391454,10923606.2243,11603822.955000002,12435175.12131,106.1330074457047,117.25744511011862
2016-04-05,1.0,6136.6854,6286.5826,6293.4695,6117.1766,10554304900.0,137359798704.0,0.011396576575642265,0.5393869606219518,0.41647766730711944,176.29290000000037,146.87889285714286,2.8786288964676467,115.29357522689288,0.8190419837973304,6004.672424444444,84.25542117934269,0.8190419837973304,75.83446656269363,646.7813999999998,0.3751215874229667,9.408457224404888,72.29422126190535,60.799541692945944,62.21184335502635,38385.29400000043,6078.100513333331,6004.2791559027755,1.6460101778301002,1.6460101778301002,1506910.1587392204,1600558.9773799528,277.59838200000013,126.2997482000007,131.5921845689583,24.25614135888584,24.591596658831634,13735979.8704,11865461.7331,12141159.815510001,115.83013871730077,132.9633248439912
2016-04-06,1.0,6262.6013,6323.4342,6324.2045,6243.1129,10467457900.0,139410353254.0,0.00794869344888574,0.4905487925485271,0.4374152727460573,81.09159999999974,141.38922857142856,2.6816873271248873,169.26055409882423,1.3111837478949475,6043.914606349207,89.19091441739238,1.3111837478949475,80.68944000312837,760.6304999999993,0.4985429936216165,6.2893759927595605,74.23002941736718,61.22055575588945,64.44406002992419,39274.90950000047,6125.334641249998,6032.126058263886,0.1715076059604704,0.1715076059604704,1481918.5762554556,1601131.8923958193,299.8657919999996,166.76894780000066,161.62339639586824,24.01033214769475,24.504742069411762,13941035.3254,12654666.873979999,12136105.8256,139.02473682010398,165.73293341005558
2016-04-07,0.0,6344.3677,6228.9737,6355.3277,6228.9737,10992715000.0,145352446359.0,0.005542264530671998,0.6439816078233972,0.48070911256971827,126.35400000000027,136.36190000000008,0.31405431628777797,140.40587392660558,0.2948005266672964,6076.952893015875,86.54965485096105,0.2948005266672964,73.06194571625106,482.9986999999992,0.43441269418544304,2.1230201490110456,61.09893978915684,60.826188676931494,66.64230832406099,26769.17900000035,6149.0113649999985,6064.431266736108,26.309619541837826,33.79291310027,1318468.1080626845,1575604.317872028,309.0571099999979,201.24470999999875,172.7198445017934,23.6920555651863,24.328469672387826,14535244.6359,13231501.0281,12404044.367060002,129.21395671075982,151.65866762075285
